month,id,number_of_entrances
2016-04-30,99d3f667252a8bd9b42f29ee7ceecd9a,11
2016-04-30,f1ccab6eeaa5221ee6f063ed9bedb1a9,3
2016-04-30,66d61c5d7e661455db27e8803d705343,1
2016-04-30,5e58baaf45a13c33997f26a4048ac509,2
2016-04-30,ed96a6b9c1c264d7339f1cb7253d5aab,6
2016-04-30,09ae1e9daca53d834e585191fbfebae7,144
2016-04-30,df3de23f34b0c5dd6216f430b541c0be,17
2016-04-30,211f686416b700022370ed30f3121417,12
2016-04-30,9e500971761f485e236e41e6daf183d9,55
2016-04-30,b2cf87d160c0688d10bdaabc01df0c27,31
2016-04-30,a5b5d210e039b494365e8a7337b31e1d,2
2016-04-30,84fe02eea563d11b3b332098fe79be64,1
2016-04-30,5cf3c4f5eeb03d1d781d824643126cc1,5
2016-04-30,372b66b7ca230b3140e0bbecf7a969fa,27
2016-04-30,1e71218d49a5b4113e21f9cabc6b8f61,11
2016-04-30,5690d2e03bc3893f0844041ab6d8524f,2
2016-04-30,fdaf1a3b433f3a51eaca2f171c32954a,5
2016-04-30,8bf7995af35329436aa558417d9572ca,2
2016-04-30,f4957572408c1e14df6bdfe066718e7c,12
2016-04-30,dd400865d272002fb9fdb0ec8f7180a8,2
2016-04-30,6d1213cc98aee58254a005d624ddaa1f,26
2016-04-30,d026f6f050c542ab99cd796f0236f01d,5
2016-04-30,33b47c013cf677893a3e6c7e3402ea49,2
2016-04-30,57e14bd3c3a86ba374a04f87eaa79f87,3
2016-04-30,665e74ef22d8452be784b3d9de88d6f1,5
2016-04-30,e6b0dbb92bcc301520ee45ba001a4cb7,6
2016-04-30,879681470376e7bdca43f877d387a16f,14
2016-04-30,79a74d2020c75d9e3c591797c3ad8571,28
2016-04-30,73b8d87dca769de30ee7903b9a389e47,1
2016-04-30,3036eef9f3e8ee086f4614de4d9dc2ce,4
2016-04-30,ba9e6f70d5ac03255720c28641963e77,4
2016-04-30,27e0b7f567a1d3e862c3b9e188a5bd77,6
2016-04-30,9a922560a2ba5aeeea53f0f72fddf2d5,10
2016-04-30,6aa82c4a41cdc40ccdbceb9457d43e6c,14
2016-04-30,168ff4b8e522a8c11a89bd327f7c45d7,9
2016-04-30,b71f0f3f5ac34936d3a5b46a31caf492,3
2016-04-30,3a3498a1035dc9157b75a1dde17c4ef9,1
2016-04-30,d2e082078dfb857e4c86dff469c8d2ee,6
2016-04-30,70c4352d6f541183fb113d044ea0900a,2
2016-04-30,d9fe2ac601b1b65cfed5302db26e76ff,55
2016-04-30,cd9a14b8b99bafd2c842bb2da165a78b,7
2016-04-30,f5ec3bf2bf3da928fac76c6e18ca0c23,7
2016-04-30,b70bbff99844d294cb8122db035c7d8d,16
2016-04-30,bd98a2d7f34e8d2b850bd6df2cfecbd5,10
2016-04-30,f188d6f7064ff4f43d1e8afd5b07982c,12
2016-04-30,3414c8aba119b291594c90aaad3e6563,10
2016-04-30,1d6eefebd6529fad668aae9b46f2c9c2,67
2016-04-30,3ba75492662244b0477988800756639f,27
2016-04-30,65592eee34fe02c3a23ef30d0e4db8d6,34
2016-04-30,3a4851c6b03f9649b3accf98d414bf96,1
2016-04-30,d412c9d8e50d0e54e5105a0fff4346ed,4
2016-04-30,991dc440ded3d814cb4dbd43d1210695,85
2016-04-30,a309fd3d048e83659084285d506f8b69,20
2016-04-30,04f8a2e7501503017282e818b7bcb94c,15
2016-04-30,4ce3b8d4426c7801e5326813621db0e7,32
2016-04-30,abe50cad1d6f9a61402b03e9aa7f397f,6
2016-04-30,028070084237fb7f8b5dcb16a5275df4,5
2016-04-30,137af627896f54c7ad29952d878c9bdb,1
2016-04-30,f617819bd9063eabe413308024e9aaac,34
2016-04-30,2d8d5bf1792e5f2ccd91f6d8d5cc5aac,154
2016-04-30,de86956249d801403b7bff1b49e9d160,8
2016-04-30,86671d0e01636ac530e5de90e734fed9,31
2016-04-30,06ef7f2f26569af7bd792f8f4548ce2f,64
2016-04-30,3c0d9f6ebdd6b115af4d889ded57af99,28
2016-04-30,dec04a532eea29c82162c9713a5bdf87,2
2016-04-30,74e384e38bf3b3cb9146565608b354a0,19
2016-04-30,a2bb9f5b446f57d995862115e3e8cbc4,2
2016-04-30,3148b0165ee00dd939aef1b761a6d8ea,155
2016-04-30,e6595236027c7be440c3e81ae14619d3,1
2016-04-30,2c8b94d1a5e314bc9cafe22d54ae7071,7
2016-04-30,28d6998a9861ebc5690cfe98c1371bcd,36
2016-04-30,cf63710c6218d0aa8fdb525ea1677523,1
2016-04-30,039b4ffe1d90818b8406f7cb538ff05d,2
2016-04-30,dfbd2a9cf22d2fa7d7676d146b20f2a0,20
2016-04-30,511cb2962436493763f8a3190558cb43,21
2016-04-30,349a273613b01af0b44a2e3b27e19e75,18
2016-04-30,bcdd0f9fa3f059011306436462794a32,64
2016-04-30,c2125dfd5470d70d192b832dc33931b4,4
2016-04-30,8e2d5da2df3145549574fe5324162757,6
2016-04-30,70856ca22b58de19b565f8737d3c83ee,9
2016-04-30,cfbe6d705cf31a670017c0ae396041d4,29
2016-04-30,82de9a417a441a18588dbae95f03f7a4,13
2016-04-30,e2a1e9271f5fe13a563a4e56e17e7c03,35
2016-04-30,d865c8498156c1b575948fd18f20b982,2
2016-04-30,5c01527d563dde38cd8ddbbf8952a172,22
2016-04-30,60be847bb60208aa44093489e4a53b4d,2
2016-04-30,72096b8404ce93226a43317205a0c111,2
2016-04-30,2fc8cc07e92f0eeb79c73370d8332e26,3
2016-04-30,8cf544eba233513e4d6a7cf6854c9974,30
2016-04-30,f68ec39440813581a0717f334761681f,31
2016-04-30,f4e951d6d24127c153743e9c1d9f3312,142
2016-04-30,b8be2d068ebc4a533c67369a814e758d,3
2016-04-30,91ee0423a4fb8213dd42f865288f37cc,69
2016-04-30,2962c787e64f7270a9edc7cb240d811d,2
2016-04-30,ed050c8da58914d3e879c0cfe1896d2b,20
2016-04-30,4846970d4c279a121f1f56fc81bdf9a7,8
2016-04-30,71f97060fd87dcdebd6c2c6db0d3a6b7,32
2016-04-30,4a86046d54ca53b3e3776ac97933630e,16
2016-04-30,d8f368a4f5f1f25114da679adddc4ada,32
2016-04-30,f7078e8d4bdd0f5538beadb5984a7e79,13
2016-04-30,926907a4dcaed82801b01a20e89993ce,68
2016-04-30,cb26f64d92d271f260e7ff3fc7676897,82
2016-04-30,dec58168c0eca9167950a830130aefbf,47
2016-04-30,a5a657a45172fb99b8c5c089f2cb4d9d,37
2016-04-30,cf7e5ce5e6ee0b1fe4e596e871994412,1
2016-04-30,c5352e0138d2e97705c55e26adc30875,1
2016-04-30,0a3b557e406fb4b21c7aeb63eaca9f7b,7
2016-04-30,6cf9e21e5fc18833b1e830754d0d86e0,21
2016-04-30,d822d118be3b73b9e4139024c3c19d53,22
2016-04-30,22a25a7c0e1c1bceba707cba088e018b,14
2016-04-30,44a497d5e5e2140511ba1e7849a02a5b,15
2016-04-30,018e821c7338b65a5d6171755def899c,17
2016-04-30,484597ba8667bb732bfc6aee25e8e42a,11
2016-04-30,a7be9bc1255a992384ecef66e840cfe6,9
2016-04-30,6bbb22464191703f038c0a941960d5b9,2
2016-04-30,b72b0398b4b98a018e4c658d859958ca,4
2016-04-30,9b3eabc38c8ff66caad627c3dde748e6,2
2016-04-30,94e65c6a699bb986a623f10297c5113c,103
2016-04-30,e99aa627992d1967a6d960d380a251df,2
2016-04-30,9bd532092e5140c94d2784c260a98226,43
2016-04-30,a3be07928d9679de64865ca4a3fda35b,46
2016-04-30,459fbfbbc45c6cde584ab230e609d48b,3
2016-04-30,be3a1db475d6775be31bb3ae61171beb,6
2016-04-30,0ca184ed767f8a2ce9057af3301de94e,199
2016-04-30,f93670d8a6e28d596486060ac6ea974d,1
2016-04-30,c26c43781798fbf42a9656144ff6d50b,1
2016-04-30,c0d12b20587e780a4a3842851ba5c928,9
2016-04-30,7fbf47d7757f95a8f328a6cfc656510f,16
2016-04-30,3dc511de5da6b01d041e1d7d217db763,1
2016-04-30,516876b6a54dd160253b4edd1cb4a13a,11
2016-04-30,0b4b1c27d6a14e69a335f270853d8eaa,13
2016-04-30,01d4accc4a2fd248e3e740c426507bd2,4
2016-04-30,6ea9d008b4fa38209514b5e81a10a1aa,9
2016-04-30,9eb318bd0a24ec1bedf51721a4619fb6,25
2016-04-30,79793a00b235c309b0feec61f25fcb49,3
2016-04-30,8001ea9851db242a4a39c2840ce9901f,11
2016-04-30,b7905dd1a9f623cfc59545a824cc31bd,2
2016-04-30,cfe71b36d4174b0ffbd5f635ef8abd8e,7
2016-04-30,fe38cc044cc056733201b05a3e7923d7,6
2016-04-30,451712a96c390a5def4fb77ed58f412d,2
2016-04-30,5e779cc15de3fdce8204af4bf3cf485c,7
2016-04-30,c254bc92de7ebb5b05f15d2716c54e17,83
2016-04-30,ebe91f689b664a2ceeb20c3eb80df8ac,3
2016-04-30,3b80e5d29663791448ad7b44b41f5c7b,38
2016-04-30,beb81949703965acd2a5f3684f2c7c28,6
2016-04-30,7a839c9e784d72c0906d0e1340219ff9,17
2016-04-30,4eca0cc627bf488007029e8228235e43,77
2016-04-30,6cd6092dcef76edb4a6960ed4bb66d67,5
2016-04-30,c3e6f44e09cb639ff707da69a6ee5127,61
2016-04-30,ed141172710f3b4dda2b4c52d35e2acc,11
2016-04-30,668837c781b00350960b51ebf1844e62,3
2016-04-30,ae80061bec38e449d3653bf866a72ead,20
2016-04-30,b5944d8bc7ccfa68961582d3167c191e,62
2016-04-30,1db339ce65b14ce6193d8807c7860fed,1
2016-04-30,50af9e703f53b58f0b8ea72378d640f2,9
2016-04-30,5602801145a44963e66c79e16b192b23,7
2016-04-30,68cf66eaa97191acfa8b1245d5da98cb,1
2016-04-30,a503d6de163c27c62887b69591161aef,2
2016-04-30,3d8ef2d2102d2e0cd4d94b94fab9e031,39
2016-04-30,f99197f2e512dc62ae308930132297fd,11
2016-04-30,1c2751d5e52a8e1b0953f40cd092ef4e,8
2016-04-30,7a6f03042c5580d5c7bf40c52243868b,43
2016-04-30,c0d3c531bb199e77644c89c98cb86ebd,36
2016-04-30,d3ec40705d0d66eb508660953cd80903,2
2016-04-30,ab8388a2e7360aa488d6807b66f69e97,25
2016-04-30,773c30f738efafb3e548dac6815c9ead,2
2016-04-30,8155b4e899024722b1b2bf0e4dc49066,8
2016-04-30,67b8195f08e58dde9d42a7c24898d79f,10
2016-04-30,179092b8b324c5346ab4f41532c9c657,25
2016-04-30,58e5d76f10ec8fbccc6bd8ed2ab454fb,8
2016-04-30,193c089ebe48f634454dea4313da525f,43
2016-04-30,cb664c0f6a2c8a7ce2116d8f62c14b81,1
2016-04-30,0ba61e7b124be0597eb5e2059e5b5ace,8
2016-04-30,c21b439d799a79ecfed3e1094bfd87fe,2
2016-04-30,c64c77d433d40aecea4d6877c48da80e,82
2016-04-30,5dea3e363207dfa8758d4af2d0d5c2ab,1
2016-04-30,5cacee7c098183a353f1e0a316c860ee,2
2016-04-30,da047e3241a611c9f7e12adb3e9fbd96,2
2016-04-30,bc0ca329d4799a089667569359a009a3,10
2016-04-30,312dd0498e3a90ed9ed4eba547cda9ae,55
2016-04-30,d0f68e8133b3731b3f751d61b78794c2,19
2016-04-30,3c5859aad94c49c476eb7667e42e6c2c,73
2016-04-30,943ce4f4f341a37e4c6933718df84e3d,31
2016-04-30,e8e37064dea4d8905f5a97a0fdde7b93,11
2016-04-30,80c10e2aff5fd12c6675436ede7dbf5c,4
2016-04-30,baf13b43225a794f832b81edc357069c,4
2016-04-30,d53f68a503344ae58bc111e7f8e5473a,1
2016-04-30,96ffde5810750c10247b7cba34e09379,47
2016-04-30,801e5213613c528ded0bee414274025b,11
2016-04-30,29f279aec737b56950367ddf59acd05e,51
2016-04-30,1bb2bd274e2aabc812bb50f45132851f,75
2016-04-30,b83be9f888c4240f8a2345662758d8ac,4
2016-04-30,a4a759b9397e7a39f27cd13711813610,4
2016-04-30,22fbfcf0683c4293aaccb1e73a47f57c,61
2016-04-30,4eb976067124c3ca3ef4df657498a589,10
2016-04-30,87ba09fe419b9910dfadb03c98f7e7a3,66
2016-04-30,55e6f0f8fd81e64f328caca8c972a492,280
2016-04-30,9ff9c33a65bab98d4481918a6a143836,1
2016-04-30,31e6cf2340011691152dd5cadfe37b43,11
2016-04-30,077105fc1d7ae7f421bc38ee4baf13b9,28
2016-04-30,3ea4adb893d5c4e69fc2526c4c50feb5,4
2016-04-30,136f4645fbd2a563b6a84193ff46bfdd,6
2016-04-30,f6c36e50ccfaaaace5742bec51c8d154,3
2016-04-30,19908bbf188ca9c480efe6bd979e88e8,20
2016-04-30,55f1252928a2847f7166002726132dbe,1
2016-04-30,d9f01e71218475e6dc0583a8d8cd1773,100
2016-04-30,ce6c133e9a5ca36e3179293b43adfb79,33
2016-04-30,dd699c744fb5263da33ba5e004f852f1,1
2016-04-30,7059ae2e8108496c4abf178fd7de70a3,7
2016-04-30,958d40f8e47c3d512af1d2f0bbe26f1d,27
2016-04-30,6c303a7567045372850012e960216b91,23
2016-04-30,0281f35e328175e4f84921e202ee1488,26
2016-04-30,b1df016be94ac4a46a30f9f3ed85a69b,33
2016-04-30,074ab09ca50b1662683374841cb58f2e,23
2016-04-30,6d3d036aa46c057bd0287c0dcc9ae786,63
2016-04-30,105e7e8dab1efcba39cd467ab0944677,6
2016-04-30,acd39e5e7c992dbde03f5de901034254,15
2016-04-30,727359683c9a98df1ebf02876c89d504,11
2016-04-30,870b599e32b6872e47c67735c118ac30,3
2016-04-30,0f49dfd0bd527225cfd50044e0bb2b68,18
2016-04-30,6a390d2adbc3412e8c376d633e45f456,31
2016-04-30,1dba44dbcdab7ae4f85b01a68b4ee1f0,2
2016-04-30,373170903449ce48e98108122bd7ca6c,1
2016-04-30,edf168e134d286b6b74ad79821239b05,2
2016-04-30,ef7cc5222b56d7993918967a784dac98,5
2016-04-30,492c6a8ebd378bd886a9d927589e3692,99
2016-04-30,d51b079420e57abb1ec343a4346430b9,60
2016-04-30,d27e174561ad63d1d48d6c657017b63b,2
2016-04-30,a863bcf8be3b36521f70e3898b7a62e9,1
2016-04-30,3804a9eb50bb6578244afe345eab1076,2
2016-04-30,25870d5cddebde4b7f3e596b7752e96f,1
2016-04-30,be3d0eaffcc2c9c7ac8e84934b47d4d1,12
2016-04-30,b41562bbe02bef0ba6b81ac8bf7e56b1,1
2016-04-30,106449f83603e5d14116ba132e4e46c1,39
2016-04-30,049e6e7a843885d51693f84199fc795f,82
2016-04-30,21096f48efaa489fab23cc1d60c470ac,3
2016-04-30,86aa1d44bb51bb42d3fc278b8c6fa916,2
2016-04-30,978b8e5ca383ee6014df125915864e1d,16
2016-04-30,73768566b1d41d79ac88b5e4670a5264,12
2016-04-30,65f1634bee76d4b0d7cb337d8d27e320,11
2016-04-30,7a0060db6f7132a0b60569096ff198f7,2
2016-04-30,edbf17bebde35b8f26f1db87302cca21,1
2016-04-30,6fe27436fdcfb3b8c31370ee1d307dc2,6
2016-04-30,b38e3329432b039893cfeaeb61d344bf,33
2016-04-30,958abc177cadfcb3caf53a396c06ee34,73
2016-04-30,57827f258ac461f176db0b2347bd5830,60
2016-04-30,c697082bdce275e7b4ed7cda8ffe5fa7,17
2016-04-30,6d4e02133d29454d20241b42a980f00e,2
2016-04-30,c101ee0f5aac83c6affe17677b307c90,3
2016-04-30,d97974d3c0a4510a6f71b59e856c00bf,5
2016-04-30,c27f05b816cf566238d0fc406a7b0c6b,1
2016-04-30,55b645c079f1e5c9b91c18a2fddab765,23
2016-04-30,e8b609b02eea7ca877e92f06107eb53e,136
2016-04-30,2d0fd7b3239003e225a476793035fd3e,14
2016-04-30,bdfbd56d34c6e945779c08fe4509b853,133
2016-04-30,a6f8246e87b32602ea4c1271dd421fe7,14
2016-04-30,75fe93a83be718e54b4c1fb4b4d0c387,1
2016-04-30,02a562deef952aef56e2c9ccd08db7c5,1
2016-04-30,515a882a0034237206289c6c0f2778ba,10
2016-04-30,623bdd5a39414f6099eedc53fdebe0b1,43
2016-04-30,b0cb694e61cab83236625d738822e603,2
2016-04-30,37e00ac553a7cb69dd5aa04a0ee8412e,6
2016-04-30,29eeca30c64b89e7c58b37366ee4f966,14
2016-04-30,da06170ccd4d84140814b79ce6d04ae8,1
2016-04-30,87d4d91db3c6a01dfb4e4913038993ee,12
2016-04-30,7d964075e8d2cd7e07a44081fff894dd,1
2016-04-30,5204c621f4f39e2148969ecd7e5f5387,68
2016-04-30,7f25de53a84407503fd33de139b82eb5,11
2016-04-30,33ac563f73790a94ffd1adb92f75fb0c,1
2016-04-30,fcb6b29f6efcfa590ae10e32bb8079b9,22
2016-04-30,33a92e757934358d57047954bcde9600,5
2016-04-30,497c7b23a53e6f47603c180e15feae52,2
2016-04-30,165d07b236df5b87f2cd12b0eb4a6edd,3
2016-04-30,3b14dbccf617ee44955aac50b28403d3,97
2016-04-30,b558fec65b19f26a1ae7c22c4ba88fb3,2
2016-04-30,c53d61f33e99c942f6c7f1e9e65d623d,22
2016-04-30,082026f0a11164e458fc8a990060eb8e,2
2016-04-30,d6740074c609274f6318a47b2843cc03,11
2016-04-30,ed506177c107bd7cf73410ee6d16def5,8
2016-04-30,f363cdea1568375137646ecc973208b8,11
2016-04-30,bdf5e0879817ea71eabba532ced0eac1,8
2016-04-30,34812c2186228229ebd7ac58b67519d9,4
2016-04-30,229b3163f73f114a966549c3b1b00285,3
2016-04-30,b64c14c719846e26d66c255eb08d37ad,33
2016-04-30,0b035c8b7c5de0b9b89a44fbffa35921,10
2016-04-30,c3865033c341fe2ae2096bde2b07a715,2
2016-04-30,c7aa1283c3cfbbddda1537e56841b78a,15
2016-04-30,26ee4df1ae61c12f39d4edef9dcf3835,9
2016-04-30,ec6c1898f1a56f30e9ddfff03734cdc2,89
2016-04-30,9b7f0cb2881ea8fc5abebef723e8f076,4
2016-04-30,198eb6c9d110a5d34e2aace0b7ca53eb,79
2016-04-30,4df9102ec0a4972459ff480a399fcc8b,85
2016-04-30,adf9b34659c11472598a4d226da79d1b,3
2016-04-30,a580566be8eb3aa5486e83ada80437fe,35
2016-04-30,3f5eae5d1cd4c9b3293c57af60cc470c,23
2016-04-30,927e74d81e4e259d94bd57b39f85dd2f,41
2016-04-30,313e0fddb496c9c608ef923a80b2029b,126
2016-04-30,e15b2b5747db20e694940a0cc75104ff,30
2016-04-30,b17c16bba432182204246156b15c4e1a,85
2016-04-30,7122e965b7f7d77650c2358d3ff88ace,4
2016-04-30,c2a90a26614adc1f899f11b0201dfb1b,124
2016-04-30,b974b858c43e783c65e53a66e8bf3822,1
2016-04-30,e58c0f38be1c1a15e71a14b0490394d8,6
2016-04-30,6e820c610e352360ddf4b77546d6bf0e,103
2016-04-30,45a051127b84f46c4f44be73d1f9bc1b,2
2016-04-30,7aa80edd30ab3f5aa53b79badcd2ca94,31
2016-04-30,0a856e625630bbe73b0134d8334d1f1a,6
2016-04-30,d2b316bbfa541fef84eea6685f8d6173,143
2016-04-30,7b43f91a7998432b3ca709247612e3ec,1
2016-04-30,29e89b22d6c160824cc3cebe0f4631ee,3
2016-04-30,126701a7291f2192565960bf5438ec07,3
2016-04-30,3e74de65c2095c91779e44e61a5db863,8
2016-04-30,0f0dadef6cb23b2c0ce2aeba0925f968,15
2016-04-30,0cb0e7709fb332d0d3a22c676f2313ec,1
2016-04-30,85fcb568d4fcc886d1a98ba46f4724b9,2
2016-04-30,10f9b604b8b8a907d5208d9e6cbd9c09,150
2016-04-30,27444e7b22a95dcc73fd4285d1282adf,7
2016-04-30,c0cc568ae987e26c973d54a7acbf8f68,3
2016-04-30,ee4ed8459efe2fe655eb84ae2cb45bb3,4
2016-04-30,40a46b0e3e7929d195e23493800cf725,7
2016-04-30,0117d4de3cac4af803b03e72d80bc6c8,4
2016-04-30,4ec0a07804d4ac7ca4bce997a3076e0f,81
2016-04-30,e9ae4f323327e44b461b2e47acfdc920,43
2016-04-30,f76ba0fc66df7e106b0c89ffb51e60b6,40
2016-04-30,f0f1ab7f3d7b3fad8ec56704db27bac0,107
2016-04-30,d9c9b3c7696b8c910375b2b2cb1e19ee,4
2016-04-30,7602e887a09fbd4037ae54c34563e05b,4
2016-04-30,4a27cf9485c6f25c5b890bae44c68fcd,2
2016-04-30,373e98e286fd3d64ec45b2ad19425a0f,36
2016-04-30,a407b42145a4d5225640ff8395abfdea,25
2016-04-30,788136b222491c96e6fcfc434fbcfca0,7
2016-04-30,f15e7e4f691b0e1a9863ff8f34607349,9
2016-04-30,2de5350fc40a5443805c5c2d9c0a0616,12
2016-04-30,056486e0d2750fe32f9a069fed1ef09b,37
2016-04-30,dd0d62a6fe455edeebaaedd2245b85a3,116
2016-04-30,4d172a51c80869d20132c891639a9a3e,4
2016-04-30,7341bca019eeca5064ceb8aedf86b2e0,2
2016-04-30,deaf62750fcd8dc541bafd0acddc5bb0,9
2016-04-30,d02e173efa73cb50306e27cbab9582d9,3
2016-04-30,fd997718aa55aa9086fed40ffc03938e,4
2016-04-30,e6fe1f97713eae606f9928f2033ad7c1,4
2016-04-30,3e3de92fdb8ebdbfa21efca5d786d5e7,1
2016-04-30,cecda25e7ef3b164f1def5750a7b34e3,47
2016-04-30,3426f9d65bde175a6b37f127ee38191e,1
2016-04-30,5ee42ff0f908160731dddb5754a4ca81,1
2016-04-30,715d16ba9f7f7f21c33cdaeb42578201,21
2016-04-30,76b517da97662ef560b5a0459427db2a,55
2016-04-30,bb1028bb06afa0706969db2bf833f979,1
2016-04-30,1e44952f283fee9ad154079c8e72e773,8
2016-04-30,f7d00c08c12e3a6c2aedb46c9138023d,6
2016-04-30,6d9aa503303beaf65dd16ebd1ee083bb,18
2016-04-30,b6ae48c2598a55d8aa756091630da01f,39
2016-04-30,a940e06ffc21bfb9ce93aaf6e2857000,2
2016-04-30,97be033a4ff688f031988fad437ab9f7,6
2016-04-30,d8eb945a8bd96e2a1d5d057f98e62cda,74
2016-04-30,c134b9c688c350a756ee1985f95019a2,17
2016-04-30,84505506bb1b2148b11baf34564d31af,33
2016-04-30,488fde4672ba01dbd2b396a43e013f49,8
2016-04-30,e63cd2a8050922e8d2bbffa405c4f4af,16
2016-04-30,19ac30b3d0b1c5f8fb39bf0750c96180,4
2016-04-30,46c1bf137f901c3c80f208e738bb7bab,5
2016-04-30,ab18bb46e51008bec71f6b377718d818,11
2016-04-30,c57dfccafbe96ac94144948dc69faadd,5
2016-04-30,ea3cc80019fb0acd55881ee2264af103,6
2016-04-30,1d0d5dc6799bda02f8daef1ff9d5bd95,3
2016-04-30,e83164ec45d40476e534d678aba789df,2
2016-04-30,b84c00cd5924887ea4ac193fce608c9d,12
2016-04-30,a9f8d958a4c73c569999b011015697f2,1
2016-04-30,c5231276c640cbde4eb32f76d5c0781c,8
2016-04-30,1e168e2accddda4268641ca4cefd65ad,54
2016-04-30,48284414d1e3fb933ee4ec73336f3073,29
2016-04-30,fb29acfcc16380c826905790436e0872,2
2016-04-30,902558c614df9a16ef3298e67d8458dc,1
2016-04-30,68fed0cc9e74141330c8b525b555e17e,87
2016-04-30,b0ed8ec415909d1e3563dc557f2e231b,15
2016-04-30,3e4c43143c2c8ac70c2dfd53ad9804a9,3
2016-04-30,9b59f611526941a8f4604f46fc5946c2,4
2016-04-30,e1ab29cf58d66b5b122ce75a0ed73251,8
2016-04-30,71defb43b52b756dc3fd4e37e906a162,1
2016-04-30,432af1539e10b1e6aa3c3810291eb18c,3
2016-04-30,22ccb076724915bb6e69b52d92e51533,28
2016-04-30,7c1ee53df0ef68b40b4872f1e4a470ed,52
2016-04-30,d7424b782290b741b3813b6196854e48,5
2016-04-30,0da1a595292a205b94480694854bfadc,71
2016-04-30,e8ccdf0d96bc88ac1311306cf92c4ad1,18
2016-04-30,fbc98319ecc16981b56fb702fc168293,7
2016-04-30,6b6173dd17bc25f55989b98f7cde8e9f,248
2016-04-30,33fb09ca7f2c0b5a7dc7ef449cb5a214,13
2016-04-30,309ee0d1f2d475bd1ffe39822f36c6cf,3
2016-04-30,4419c8878dd095389049e28398b31d3f,30
2016-04-30,b82e4349738e50ff0e6c1b0332ee7100,1
2016-04-30,2b7c9139d51bed42f348c4b552f7e0e2,14
2016-04-30,7bf6ba9d76b2e25f622538e38d26a9ee,12
2016-04-30,cb12f5866efb1b94c591ac11070c06f2,7
2016-04-30,6de503152b600f489d5f8ba7fd7d6634,4
2016-04-30,a98612057694492dfe3b39cd828dd505,1
2016-04-30,ace6a42ee307842336081e207fe9910a,9
2016-04-30,81b62162444489f30412de0c98cfe9f2,1
2016-04-30,0606bd65a6690430199b12e36ceef2b2,53
2016-04-30,854131b3713be1c3e817820b8003c39e,65
2016-04-30,3b063fa0d0d581fd5342c36b056cb4ea,21
2016-04-30,5aeaddfe195b0fe4562544ab3a542948,5
2016-04-30,0d54d0a765a770468091a54b77e27385,8
2016-04-30,3506f79b7745e98a9090e9a1370b48c0,66
2016-04-30,428a60b053af3bf3c2b5b582d4e0920d,1
2016-04-30,025d944ebf143e96712160281ddb4963,41
2016-04-30,fd994aca15b916eba4fe271c5ce7a9fd,8
2016-04-30,9d40c925d8a0e9464efac510b1cd215b,16
2016-04-30,031b5d4a67368ea6d7152969ac80ce68,31
2016-04-30,ee5119d403ee091cc367f939424ef7d5,6
2016-04-30,931ecaa2ef01ca54afed8dc3a6b4eab7,2
2016-04-30,9ace0be6fb6749b602a561eb5c543893,41
2016-04-30,ba32d2217209142fc4f89431aa0865e4,4
2016-04-30,620c4f1cdb4a45427eb0f5bdd53fa543,15
2016-04-30,1904b562d49c0e433200b26ad8ed6a3a,1
2016-04-30,217627125012eb9efe03519e4c4b89a9,2
2016-04-30,3532c5bf6fbdc1a9abe431230418bc96,15
2016-04-30,1ce9c435e7529c957245f3fb8e4a8155,3
2016-04-30,9e06ce0b4026f4d9351725a2c944447f,14
2016-04-30,2cc86e8f68d33c89875b222e416bf006,57
2016-04-30,6280d914670f2d5650975b73ee018201,5
2016-04-30,fe265157a8e723b49f72642a8be3f85d,20
2016-04-30,57ecaec9482e0396721a534283528095,26
2016-04-30,0442f8a32a0952acc679df83d6b463bc,4
2016-04-30,66160fadc3feca5388bcf789792fe809,7
2016-04-30,0dfba527c291e5ce67e69195ff38f829,1
2016-04-30,56cf1878cc8df0a991d1456e1d588773,3
2016-04-30,46772c43b633d26ff35c46c588a756f9,20
2016-04-30,92b773faa6f1d897ab4b910d87014b34,23
2016-04-30,0401fe5b4bd46c09a36655e3686da95d,1
2016-04-30,aaad0c9efa46a79a9eb0c56dd0770f6a,27
2016-04-30,5343c0cf19f6a0c85266217c7a18dbc5,11
2016-04-30,1ad72d02ac278767583b992c61f85d58,3
2016-04-30,f493fa97441f080524e0c53feed0dfb6,3
2016-04-30,bc917466465c08e198abd1888c51d1cb,25
2016-04-30,1a8d7012043c189560696abce7b36e88,19
2016-04-30,4c46dc74169ae7daad49e1a639bced02,2
2016-04-30,730e2d6b0804c271f60eed4296f7c90c,31
2016-04-30,434e0bc2d58851a38a7b46200c64f2f1,112
2016-04-30,08677f641a1ee2fefdffc264dc76f1d8,7
2016-04-30,6c023a996ce91ef6b1c78b39917e224b,30
2016-04-30,7fbc5f7c17c466a5d5aadea481f8794e,10
2016-04-30,2199577fe9d2579927f66eab1d338162,2
2016-04-30,6065d745c4b6afe29e9d679657582246,34
2016-04-30,37a0491c8a3b31395acc542d8d98d672,20
2016-04-30,7ed931623e04898d1689a8005b9c74ea,3
2016-04-30,2368b4e5643af8ccd2b5818e3e5de74e,128
2016-04-30,88ebb9aaf176bf25f6333d44d17b9d57,2
2016-04-30,74761c6c36e3e75cf7a35cbd2d2717ac,5
2016-04-30,951aaece66bed3d037b2e2db37c1006c,8
2016-04-30,d065a9d41f855f4ddcda85258aa44419,1
2016-04-30,aae1f879f7122a17d1c1813d5391e585,12
